Nombre y tensión del nudo;Código de subestación;Comunidad Autónoma;POSICIONES;;;;;;CRITERIO DE POTENCIA DE CORTOCIRCUITO (WSCR);;;;CRITERIO ESTÁTICO DEMANDA;;;;CRITERIO ESTÁTICO ALMACENAMIENTO;;;CRITERIO DINÁMICO 1;CRITERIO DINÁMICO 2;SITUACIÓN NUDO CAPACIDAD DE ACCESO OTORGADA;;;;;;;;;;;;;;;SITUACIÓN NUDO CAPACIDAD DE ACCESO EN CURSO Y PENDIENTE DE RESOLVER;;MARGEN CAPACIDAD DE ACCESO TOTAL PARA CONEXIÓN A LA RDT;;;;;CRITERIOS LIMITANTES;;;;;CAPACIDAD DE ACCESO NO OTORGABLE EN RDT;;;;;;CAPACIDAD DE ACCESO DISPONIBLE PARA SOLICITUDES CRITERIO GENERAL;;;;;Nudo de concurso;Normativa específica reguladora de la concesión de la capacidad de acceso
;;;Gen/Alm a la red de transporte;;Consumo a la red de transporte;;A red de distribución;;Capacidad de acceso nodal;Binudos;Afección de CS a seguridad del sistema;Margen no ocupado;Capacidad de acceso nodal; Zona con capacidad compartida a la que pertenece el nudo;Margen no ocupado;Limitaciones temporales de acceso por configuración de la subestación;Capacidad de acceso nodal; Zona con capacidad compartida a la que pertenece el nudo;Margen no ocupado;Margen no ocupado;Margen no ocupado;Capacidad de acceso para consumo en la RdD (valor de referencia);Estado acuerdo sobre capacidad de acceso para consumo en la RdD (valor de referencia);Capacidad de acceso otorgada a demanda adicional al valor de referencia;Capacidad de acceso otorgada demanda CEP con afección a WSCR;Capacidad de acceso otorgada demanda RdT;Capacidad de acceso demanda con aceptabilidad RdD;Capacidad de acceso demanda con aceptabilidad RdD no incluida en el valor de referencia;Capacidad de acceso otorgada almacenamiento adicional al valor de referencia;Capacidad de acceso otorgada almacenamiento RdT;Capacidad de acceso almacenamiento con aceptabilidad RdD;Capacidad de acceso  almacenamiento con aceptabilidad RdD no incluida en el valor de referencia;Capacidad de acceso otorgada demanda CH RdT;Capacidad de acceso otorgada demanda SH RdT;Capacidad de acceso CH con aceptabilidad en RdD;Capacidad de acceso SH con aceptabilidad en RdD;Capacidad de acceso solicitada en curso y pendiente resolver demanda RdT;Capacidad de acceso solicitada en curso y pendiente resolver almacenamiento RdT;DEMANDA;;;ALMACENAMIENTO;;DEMANDA;;;ALMACENAMIENTO;;DEMANDA;;;ALMACENAMIENTO;;Motivo capacidad no otorgable en RdT;DEMANDA;;;ALMACENAMIENTO;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CEP;;NO CEP;CEP (MPE);NO CEP (MGES);CEP;;NO CEP;CEP (MPE);NO CEP (MGES);CEP;;NO CEP;CEP (MPE);NO CEP (MGES);;CEP;;NO CEP;CEP (MPE);NO CEP (MGES);;
;;;E;P;E;P;E;P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CH;SH;;;;CH;SH;;;;CH;SH;;;;;CH;SH;;;;;
SAN JORGE 66;50530;Islas Baleares;;;;;2;;2; N/A ;  ;2;69;N/A;29;No;81;N/A;41;0;0;40;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SAN JORGE 30;50530;Islas Baleares;;;;;;;1; N/A ;  ;1;54;N/A;54;No;64;N/A;64;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SAN JUAN BALEARES 66;50531;Islas Baleares;;;;;3;;12; N/A ; Riesgo interacciones ;12;70;N/A;0;No;94;N/A;24;0;0;55;SI;15;0;15;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SAN MARTIN BALEARES 220;50532;Islas Baleares;;;;;;;85; N/A ; Riesgo interacciones ;85;192;E20_SEB;57;No;313;E20_SEB;57;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SAN MARTIN BALEARES 66;50532;Islas Baleares;;1;;;2;;0; N/A ; Riesgo interacciones ;0;143;E20_SEB;18;No;162;E20_SEB;18;0;0;16;SI;10;10;0;10;10;128;118;10;0;0;0;0;10;0;0;0;0;0;0;0;WSCR_Nudo/Din1_Zona;WSCR_Nudo/Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SAN MATEO 66;50533;Canarias;;;;;2;;47; N/A ;  ;47;74;N/A;47;No;81;N/A;53;0;0;28;SI;0;0;0;0;0;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SAN MIGUEL DE SALINAS 220;50534;Comunidad Valenciana;;;;;2;;224; W01_SEPE_BIN ;  ;224;393;E296_SEPE_Bin;209;No;1097;E296_SEPE_Bin;997;802;0;50;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;0;209;802;802;Est_Dem_Zona;Din2_Zona;Est_Dem_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;209;0;209;802;802;;
SAN MIGUEL DE SALINAS (SAN MIGUEL DE SALINAS B) 220;50534;Comunidad Valenciana;;;;;;;133; W01_SEPE_BIN ;  ;133;339;E273_SEPE, E296_SEPE_Bin;194;No;1047;E273_SEPE, E296_SEPE_Bin;909;802;0;50;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;0;194;802;802;WSCR_Nudo;Din2_Zona;Est_Dem_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;133;0;194;802;802;;
SAN PEDRO 220;50535;Galicia;1;;;;;;360; N/A ;  ;360;281;E174_SEPE;281;Si. Caso b);442;E174_SEPE;442;1274;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281;0;281;442;442;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;281;0;281;442;442;;
SAN PEDRO DEL PINATAR 220;50536;Región de Murcia;;1;;;3;;56; N/A ;  ;56;441;E188_SEPE;17;No;619;E188_SEPE;337;876;0;150;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;17;337;337;Est_Dem_Zona;Din2_Zona;Est_Dem_Zona;Est_Alm_Zona;Est_Alm_Zona;0;0;0;0;0;;17;0;17;337;337;;
SAN SERVAN 400;50537;Extremadura;;1;;;;;29; N/A ;  ;29;257;E269_SEPE, E327_SEPE;228;No ;1781;E269_SEPE, E327_SEPE;1473;0;0;0;N/A;30;0;30;0;0;64;64;0;0;30;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SAN SERVAN 220;50537;Extremadura;;1;;;;;339; N/A ;  ;339;613;N/A;612;No;1088;N/A;990;901;0;0;N/A;1;0;1;0;0;97;97;0;0;1;0;0;0;0;20;339;0;612;901;901;WSCR_Nudo;Din2_Zona;Est_Dem_Nudo;Din1_Zona;Din1_Zona;0;0;0;0;0;;339;0;612;901;901;;
SAN VICENTE 220;50538;Comunidad Valenciana;;;;;2;;393; N/A ;  ;393;262;E259_SEPE;;Si. Caso b);812;E259_SEPE;370;897;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
SANCHINARRO 220;50539;Comunidad de Madrid;;;;;3;;162; N/A ;  ;162;361;E45_SEPE, E276_SEPE;;No;495;E45_SEPE, E276_SEPE;316;0;0;175;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;;
SANCHO LLOP 220;50757;Comunidad Valenciana;;;;;;2;180; N/A ;  ;180;194;E240_SEPE;;No;308;E240_SEPE;78;665;0;75;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;;
SANGÜESA 220;50540;Comunidad Foral de Navarra;1;;;1;2;;0; N/A ;  ;0;391;E251_SEPE, E333_SEPE;;No;497;E251_SEPE, E333_SEPE;0;1062;0;106;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;;
SANT ANDREU 220;50541;Cataluña;;;;;2;;101; N/A ; Superación valor máx Icc ;101;136;N/A;;Si. Caso b);535;N/A;307;0;0;;NO;0;0;0;0;0;20;0;20;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;;
SANT BOI 220;50542;Cataluña;;;;;3;;674; N/A ;  ;674;84;E411_SEPE;;No;297;E411_SEPE;0;0;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
SANT CELONI 220;50543;Cataluña;;;;;3;;392; N/A ;  ;392;307;N/A;;Si. Caso b);622;N/A;238;626;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;;
SANT CUGAT 220;50544;Cataluña;;;;;3;;568; N/A ;  ;568;98;N/A;27;No;202;N/A;131;0;0;71;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SANT FOST 220;50545;Cataluña;;;;;4;;679; N/A ;  ;679;211;E207_SEPE;;Si. Caso b);648;E207_SEPE;224;0;0;;NO;0;0;0;0;0;15;0;15;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
SANT JUST 220;50546;Cataluña;;;1;;4;;59; N/A ;  ;59;148;N/A;8;No;224;N/A;84;0;0;140;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SANTA AGUEDA 220;50547;Canarias;;;;;;;111; N/A ;  ;111;265;N/A;265;No;285;N/A;285;43;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;43;43;43;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;43;0;43;43;43;;
SANTA AGUEDA 66;50547;Canarias;;3;1;;;;21; N/A ;  ;21;56;E07_SEC;0;No;70;E07_SEC;0;5;0;0;N/A;9;0;9;0;0;23;23;0;0;9;0;0;0;0;0;0;0;0;0;0;Est_Dem_Zona;Est_Dem_Zona/Din2_Zona;Est_Dem_Zona;Est_Alm_Zona;Est_Alm_Zona;0;0;0;0;0;;0;0;0;0;0;;
SANTA CATALINA 66;50548;Islas Baleares;;;;;3;;41; N/A ; Superación valor máx Icc y riesgo interacciones ;41;64;N/A;;No;69;N/A;0;0;0;;NO;0;0;0;0;0;15;0;15;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;;
SANTA ELVIRA 220;50758;Andalucía;;1;;;5;;34; N/A ;  ;34;192;E42_SEPE;;No;511;E42_SEPE;46;1021;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
SANTA ENGRACIA 400;50550;La Rioja;2;1;;;;;577; N/A ;  ;518;197;N/A;139;No ;1496;N/A;1437;0;0;0;N/A;59;59;59;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SANTA ENGRACIA 220;50550;La Rioja;;1;;;;;320; N/A ;  ;320;213;E307_SEPE;108;No;660;E307_SEPE;500;1044;0;0;N/A;0;0;0;0;0;40;40;0;0;0;0;0;0;0;0;108;0;108;500;500;Est_Dem_Zona;Din2_Zona;Est_Dem_Zona;Est_Alm_Zona;Est_Alm_Zona;0;0;0;0;0;;108;0;108;500;500;;
SANTA EULALIA 66;50551;Islas Baleares;;;;;3;;2; N/A ;  ;2;87;N/A;24;No;92;N/A;29;0;0;63;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SANTA LLOGAIA 400;50552;Cataluña;;2;;;1;;514; N/A ; Riesgo interacciones ;514;462;N/A;244;No ;1519;N/A;1302;0;0;172;SI;45;0;45;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SANTA MARIA 66;50553;Islas Baleares;;1;;;2;;53; N/A ;  ;53;35;E21_SEB;;No;40;E21_SEB;0;77;0;;NO;0;0;0;0;0;53;36;17;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
SANTA MARIA DE GRADO 400;50554;Principado de Asturias;;;;;1;;921; N/A ;  ;921;880;E366_SEPE;155;No ;1221;E366_SEPE;871;421;0;350;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;0;155;421;421;Est_Dem_Zona;Din2_Zona;Est_Dem_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;155;0;155;421;421;;
SANTA MARINA 220;50555;Castilla y León;1;;;;1;;165; N/A ;  ;165;190;N/A;90;Si. Caso b);226;N/A;126;635;0;100;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;90;126;126;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;90;0;90;126;126;;
SANTA POLA 220;50556;Comunidad Valenciana;;;;;3;;130; N/A ;  ;130;292;E38_SEPE, E259_SEPE;;No;630;E38_SEPE, E259_SEPE;370;856;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
SANTA PONSA 220;50557;Islas Baleares;;;;;;;11; N/A ; Riesgo interacciones ;11;122;N/A;122;No;189;N/A;189;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SANTA PONSA 132;50557;Islas Baleares;;;;;;;6; N/A ; Riesgo interacciones ;6;131;N/A;131;No;139;N/A;139;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SANTA PONSA 66;50557;Islas Baleares;;;;;;;6; N/A ; Riesgo interacciones ;6;91;N/A;91;No;107;N/A;107;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SANTANYI 66;50558;Islas Baleares;;;;;2;;16; N/A ;  ;16;36;N/A;;Si. Caso b);42;N/A;4;130;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;;
SANTIAGO 220;50559;Galicia;2;;;;;;435; N/A ;  ;435;285;E175_SEPE;285;Si. Caso b);392;E175_SEPE;392;1274;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;285;0;285;392;392;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;285;0;285;392;392;;
SANTIAGO DE COMPOSTELA 220;50560;Galicia;;1;;;5;;345; N/A ;  ;345;408;N/A;205;No;711;N/A;508;1217;0;120;SI;83;0;83;0;0;0;0;0;0;83;0;0;0;0;0;205;0;205;508;508;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;205;0;205;508;508;;
SANTIPONCE 220;50561;Andalucía;;1;;;6;;604; N/A ;  ;604;246;E368_SEPE;;No;406;E368_SEPE;0;1026;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;SI;
SANTIZ 220;50562;Castilla y León;1;;;;;;1; N/A ;  ;1;146;E179_SEPE;;No;347;E179_SEPE;37;1293;0;0;N/A;0;0;0;0;0;5;5;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;;
SANTURCE 400;50563;País Vasco;;;;;;;1.014; N/A ;  ;1.014;1195;E391_SEPE;777;Si. Caso b);1646;E391_SEPE;1646;106;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;0;106;106;106;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;106;0;106;106;106;;
SANTURCE 220;50563;País Vasco;1;;;;2;;516; N/A ;  ;516;413;E359_SEPE, E391_SEPE;60;Si. Caso b);673;E359_SEPE, E391_SEPE;60;431;0;89;SI;0;0;0;0;0;330;330;0;0;0;0;0;0;0;75;60;0;60;60;60;Est_Dem_Zona;Din2_Zona;Est_Dem_Zona;Est_Alm_Zona;Est_Alm_Zona;0;0;0;0;0;;60;0;60;60;60;;
SAUCELLE 220;50564;Castilla y León;4;;;;1;1;448; N/A ;  ;448;153;N/A;109;No;333;N/A;289;1298;0;44;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;0;109;289;289;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;109;0;109;289;289;;
SAX 400;50565;Comunidad Valenciana;;1;;;;;617; N/A ;  ;573;1003;E401_SEPE;;No ;1489;E401_SEPE;0;690;0;0;N/A;112;44;112;0;0;76;76;0;0;68;44;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;;
SEGORBE 220;50566;Comunidad Valenciana;1;;;;2;;31; N/A ;  ;31;236;E35_SEPE, E183_SEPE;;No;408;E35_SEPE, E183_SEPE;0;1032;0;;NO;31;0;31;0;0;0;0;0;0;31;0;0;0;0;100;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
SEGOVIA 400;50567;Castilla y León;;1;;;;;548; N/A ;  ;523;633;N/A;534;No ;2100;N/A;2000;0;0;0;N/A;100;25;100;0;0;0;0;0;0;75;25;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SENTMENAT 400;50568;Cataluña;;;;;;;212; N/A ;  ;212;579;N/A;579;No;2512;N/A;2512;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SENTMENAT 220;50568;Cataluña;;;;;2;;780; N/A ;  ;780;377;N/A;270;No;1621;N/A;1514;0;0;107;SI;0;0;0;0;0;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SERNA 400;50569;Comunidad Foral de Navarra;1;1;;;;;684; N/A ;  ;644;4148;N/A;4107;No ;4366;N/A;4325;0;0;0;N/A;41;41;41;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SERNA 220;50569;Comunidad Foral de Navarra;2;;;;1;1;219; N/A ; Superación valor máx Icc ;219;622;N/A;427;No;1017;N/A;808;0;0;195;SI;0;0;0;0;0;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SES VELES 66;50570;Islas Baleares;;;;;2;;6; N/A ; Riesgo interacciones ;6;65;N/A;25;No;73;N/A;33;98;0;40;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;25;33;33;WSCR_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;6;0;25;33;33;;
SESUE 220;50571;Aragón;2;;;;;;92; N/A ;  ;92;0;E271_SEPE;;Si. Caso b);337;E271_SEPE;159;331;0;0;N/A;0;0;0;0;0;160;160;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;;
SIDEGASA 220;50572;Galicia;;;;;3;;212; N/A ;  ;212;219;E2_SEPE;69;Si. Caso b);317;E2_SEPE;167;537;0;150;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;69;167;167;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;69;0;69;167;167;;
SIDENOR 220;50573;País Vasco;;;3;;;;590; N/A ;  ;590;240;E282_SEPE;0;Si. Caso b);328;E282_SEPE;178;706;0;0;N/A;150;0;150;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;178;178;Est_Dem_Zona;Est_Dem_Zona/Din2_Zona;Est_Dem_Zona;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;0;0;0;178;178;;
SIERO 220;50574;Principado de Asturias;;;;;3;;427; N/A ;  ;427;502;E320_SEPE;238;No;612;E320_SEPE;364;694;0;248;SI;0;0;0;0;0;356;0;356;0;0;0;0;0;0;0;238;0;238;364;364;Est_Dem_Zona;Din2_Zona;Est_Dem_Zona;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;238;0;238;364;364;;
SILLEDA 400;50575;Galicia;;1;;;;;542; N/A ;  ;542;1444;E306_SEPE;1367;No ;2132;E306_SEPE;2087;1229;0;0;N/A;45;0;45;0;0;0;0;0;0;45;0;0;0;0;0;542;0;1229;1229;1229;WSCR_Nudo;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;542;0;1229;1229;1229;;
SIMANCAS 220;UFD-50660;Comunidad de Madrid;;;;;3;;869; N/A ;  ;869;54;E382_SEPE;;No;57;E382_SEPE;0;0;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
SOBRADELO 220;50576;Galicia;1;;;;;;419; N/A ;  ;419;251;E175_SEPE;251;Si. Caso b);467;E175_SEPE;448;1274;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251;0;251;448;448;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Zona;Est_Alm_Zona;0;0;0;0;0;;251;0;251;448;448;;
SOLLER 66;VS-7061;Islas Baleares;;;;;3;;35; N/A ;  ;35;44;E14_SEB;0;No;47;E14_SEB;0;98;0;25;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Est_Dem_Zona;Est_Dem_Zona/Din2_Zona;Est_Dem_Zona;Est_Alm_Zona;Est_Alm_Zona;0;0;0;0;0;;0;0;0;0;0;;
SOLORZANO 400;50577;Cantabria;;;;;;;278; N/A ;  ;278;1175;N/A;1175;Si. Caso b);1757;N/A;1757;522;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;278;0;522;522;522;WSCR_Nudo;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;278;0;522;522;522;;
SOLORZANO 220;50577;Cantabria;;1;;;;;54; N/A ;  ;54;780;E8_SEPE;275;No;825;E8_SEPE;563;522;0;0;N/A;0;0;0;0;0;100;100;0;0;0;0;0;0;0;25;54;0;275;522;522;WSCR_Nudo;Din2_Zona;Est_Dem_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;54;0;275;522;522;;
SON MOIX 220;50760;Islas Baleares;;;;;;;21; N/A ; Riesgo interacciones ;21;122;N/A;122;No;189;N/A;189;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SON MOIX 66;50760;Islas Baleares;;;;;;;58; N/A ; Riesgo interacciones ;58;67;N/A;67;No;95;N/A;95;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SON OMS 66;50578;Islas Baleares;;;;;2;;101; N/A ; Riesgo interacciones ;101;30;N/A;;No;56;N/A;16;0;0;;NO;0;0;0;0;0;20;0;20;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;;
SON ORLANDIS 220;50579;Islas Baleares;;;;;;;236; N/A ; Riesgo interacciones ;236;368;N/A;368;No;453;N/A;453;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SON ORLANDIS 66;50579;Islas Baleares;;1;;;;;126; N/A ; Riesgo interacciones ;126;192;N/A;192;No;249;N/A;240;121;0;0;N/A;0;0;0;0;0;9;9;0;0;0;0;0;0;0;0;121;0;121;121;121;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;121;0;121;121;121;;
SON PARDO 66;50761;Islas Baleares;;;;;;1;149; N/A ; Riesgo interacciones ;149;116;N/A;63;No;63;N/A;63;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
SON REUS 220;50580;Islas Baleares;9;;;;;;4; N/A ; Riesgo interacciones ;4;116;N/A;116;No;185;N/A;123;0;0;0;N/A;0;0;0;0;0;62;62;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
