#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
ES|CTAN||EHN|27.75438|-18.0543|18.0|0.0|11.7|0.0|LE3DLite1sMkI400VmsNmxCentaur4VppHighImp1mHzRFon|1598930000.0|10.0|M/S|100.0|2015-02-26T17:16:04|2017-03-15T09:41:38
ES|CTAN||EHN|27.75438|-18.0543|18.0|0.0|11.7|0.0|LE3DLite1sMkI400VmsNmxCentaur4VppHighImp1mHzRFon|1598930000.0|10.0|M/S|100.0|2017-03-28T12:46:10|2017-06-21T09:19:51
ES|CTAN||EHN|27.75438|-18.0543|18.0|0.0|0.0|0.0|LE3DLite1sMkI400VmsNmxCentaur4VppHighImp1mHzRFon|1598930000.0|10.0|M/S|100.0|2017-06-21T10:16:40|
ES|CTAN||EHZ|27.75438|-18.0543|18.0|0.0|0.0|-90.0|LE3D5sMkI400VmsUnknownDatalogger|124999000.0|1.0|M/S|100.0|2011-07-22T14:24:50|2011-09-01T07:57:40
ES|CTAN||EHZ|27.75438|-18.0543|18.0|0.0|0.0|-90.0|LE3D5sMkI400VmsNmxTaurus4VppHighImp1mHzRFon|1595290000.0|1.0|M/S|100.0|2011-09-01T10:57:10|2015-02-26T10:43:39
ES|CTAN||EHZ|27.75438|-18.0543|18.0|0.0|0.0|-90.0|LE3DLite1sMkI400VmsNmxCentaur4VppHighImp1mHzRFon|1598930000.0|10.0|M/S|100.0|2015-02-26T17:16:04|2017-03-15T09:41:38
ES|CTAN||EHZ|27.75438|-18.0543|18.0|0.0|0.0|-90.0|LE3DLite1sMkI400VmsNmxCentaur4VppHighImp1mHzRFon|1598930000.0|10.0|M/S|100.0|2017-03-28T12:46:10|2017-06-21T09:19:51
ES|CTAN||EHZ|27.75438|-18.0543|18.0|0.0|0.0|-90.0|LE3DLite1sMkI400VmsNmxCentaur4VppHighImp1mHzRFon|1598930000.0|10.0|M/S|100.0|2017-06-21T10:16:40|
ES|CTEN||HHE|28.48222|-17.83701|460.0|0.0|90.0|0.0|GrlpCMG6T30s100Hz2400VmsGrlpDM24Mk3FixGainTap6|747977000.0|1.0|M/S|100.0|2017-06-02T12:44:29|
ES|CTEN||HHN|28.48222|-17.83701|460.0|0.0|0.0|0.0|GrlpCMG6T30s100Hz2400VmsGrlpDM24Mk3FixGainTap6|748602000.0|1.0|M/S|100.0|2017-06-02T12:44:29|
ES|CTEN||HHZ|28.48222|-17.83701|460.0|0.0|0.0|-90.0|GrlpCMG6T30s100Hz2400VmsGrlpDM24Mk3FixGainTap6|747352000.0|1.0|M/S|100.0|2017-06-02T12:44:29|
ES|CTFS||HHE|28.084847|-16.63312|521.0|0.0|90.0|0.0|NmxTCompact20s753Vms_NmxTaurus40VppLowImp1mHzRFon|301230000.0|1.0|M/S|100.0|2017-11-02T11:00:00|2019-04-11T10:04:48
ES|CTFS||HHE|28.084847|-16.63312|521.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxCentaur40VppLinPha1mHzRFon|301711000.0|1.0|M/S|100.0|2019-04-11T11:21:02|2025-03-10T09:20:55
ES|CTFS||HHE|28.084686|-16.632746|480.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxCentaur40VppLinPha1mHzRFon|301711000.0|1.0|M/S|100.0|2025-06-18T10:00:00|
ES|CTFS||HHN|28.084847|-16.63312|521.0|0.0|0.0|0.0|NmxTCompact20s753Vms_NmxTaurus40VppLowImp1mHzRFon|301230000.0|1.0|M/S|100.0|2017-11-02T11:00:00|2019-04-11T10:04:48
ES|CTFS||HHN|28.084847|-16.63312|521.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxCentaur40VppLinPha1mHzRFon|301711000.0|1.0|M/S|100.0|2019-04-11T11:21:02|2025-03-10T09:20:55
ES|CTFS||HHN|28.084686|-16.632746|480.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxCentaur40VppLinPha1mHzRFon|301711000.0|1.0|M/S|100.0|2025-06-18T10:00:00|
ES|CTFS||HHZ|28.084847|-16.63312|521.0|0.0|0.0|-90.0|NmxTCompact20s753Vms_NmxTaurus40VppLowImp1mHzRFon|301230000.0|1.0|M/S|100.0|2017-11-02T11:00:00|2019-04-11T10:04:48
ES|CTFS||HHZ|28.084847|-16.63312|521.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxCentaur40VppLinPha1mHzRFon|301711000.0|1.0|M/S|100.0|2019-04-11T11:21:02|2025-03-10T09:20:55
ES|CTFS||HHZ|28.084686|-16.632746|480.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxCentaur40VppLinPha1mHzRFon|301711000.0|1.0|M/S|100.0|2025-06-18T10:00:00|
ES|CTIG||HHE|27.7882|-17.9221|530.0|0.0|90.0|0.0|GrlpCMG3T34053@120s50Hz1500VmsNmxTridt40Vpp1mHzRF|596788000.0|1.0|M/S|100.0|2009-09-03T05:41:20|2023-04-25T08:42:30
ES|CTIG||HHE|27.7882|-17.9221|530.0|0.0|90.0|0.0|GrlpCMG3T34053@120s50Hz1500VmsNmxCtr40VppLPh1mHzRF|596781000.0|1.0|M/S|100.0|2023-04-25T09:00:00|
ES|CTIG||HHN|27.7882|-17.9221|530.0|0.0|0.0|0.0|GrlpCMG3T34053@120s50Hz1500VmsNmxTridt40Vpp1mHzRF|598388000.0|1.0|M/S|100.0|2009-09-03T05:41:20|2023-04-25T08:42:30
ES|CTIG||HHN|27.7882|-17.9221|530.0|0.0|0.0|0.0|GrlpCMG3T34053@120s50Hz1500VmsNmxCtr40VppLPh1mHzRF|598381000.0|1.0|M/S|100.0|2023-04-25T09:00:00|
ES|CTIG||HHZ|27.7882|-17.9221|530.0|0.0|0.0|-90.0|GrlpCMG3T34053@120s50Hz1500VmsNmxTridt40Vpp1mHzRF|595188000.0|1.0|M/S|100.0|2009-09-03T05:41:20|2023-04-25T08:42:30
ES|CTIG||HHZ|27.7882|-17.9221|530.0|0.0|0.0|-90.0|GrlpCMG3T34053@120s50Hz1500VmsNmxCtr40VppLPh1mHzRF|595181000.0|1.0|M/S|100.0|2023-04-25T09:00:00|
ES|CTIM|0K|HHE|28.998548|-13.749863|365.0|0.0|90.0|0.0|GurCMG6T30s100Hz2400VmsGurMinimus|979919000.0|1.0|M/S|100.0|2019-11-26T00:00:00|
ES|CTIM|0K|HHN|28.998548|-13.749863|365.0|0.0|0.0|0.0|GurCMG6T30s100Hz2400VmsGurMinimus|979919000.0|1.0|M/S|100.0|2019-11-26T00:00:00|
ES|CTIM|0K|HHZ|28.998548|-13.749863|365.0|0.0|0.0|-90.0|GurCMG6T30s100Hz2400VmsGurMinimus|980738000.0|1.0|M/S|100.0|2019-11-26T00:00:00|
ES|CTIR||HHE|28.028799|-15.752773|841.0|0.0|90.0|0.0|NmxTCompact@120s753VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2025-06-23T11:30:00|
ES|CTIR||HHN|28.028799|-15.752773|841.0|0.0|0.0|0.0|NmxTCompact@120s753VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2025-06-23T11:30:00|
ES|CTIR||HHZ|28.028799|-15.752773|841.0|0.0|0.0|-90.0|NmxTCompact@120s753VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2025-06-23T11:30:00|
ES|CURS||HHE|28.395662|-16.485751|1131.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2026-02-12T12:00:00|
ES|CURS||HHN|28.395662|-16.485751|1131.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2026-02-12T12:00:00|
ES|CURS||HHZ|28.395662|-16.485751|1131.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2026-02-12T12:00:00|
ES|CVEN||HHE|27.906677|-15.731063|287.0|0.0|90.0|0.0|NmxTCompact@120s753VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2023-06-24T06:56:44|
ES|CVEN||HHN|27.906677|-15.731063|287.0|0.0|0.0|0.0|NmxTCompact@120s753VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2023-06-24T06:56:44|
ES|CVEN||HHZ|27.906677|-15.731063|287.0|0.0|0.0|-90.0|NmxTCompact@120s753VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2023-06-24T06:56:44|
ES|CVIE||EHE|28.5921|-17.8226|1500.0|0.0|90.0|0.0|MarkL4CnominalNmxTaurus4VppHighImpOff1mHzRFon|684364000.0|10.0|M/S|100.0|2017-10-11T12:54:47|2021-04-08T12:30:29
ES|CVIE||EHN|28.5921|-17.8226|1500.0|0.0|0.0|0.0|MarkL4CnominalNmxTaurus4VppHighImpOff1mHzRFon|684364000.0|10.0|M/S|100.0|2017-10-11T12:54:47|2021-04-08T12:30:29
ES|CVIE||EHZ|28.5921|-17.8226|1500.0|0.0|0.0|-90.0|MarkL4CnominalNmxTaurus4VppHighImpOff1mHzRFon|684364000.0|10.0|M/S|100.0|2017-10-11T12:54:47|2021-04-08T12:30:29
ES|CVIL||EHE|28.159329|-16.642453|1490.0|0.0|90.0|0.0|LE3DLiteMkI1s400VmsxT1042_Centaur4Vpp1mHz|1598970000.0|10.0|M/S|100.0|2016-10-03T17:02:00|2018-11-04T07:20:15
ES|CVIL||EHN|28.159329|-16.642453|1490.0|0.0|0.0|0.0|LE3DLiteMkI1s400VmsxT1042_Centaur4Vpp1mHz|1598970000.0|10.0|M/S|100.0|2016-10-03T17:02:00|2018-11-04T07:20:15
ES|CVIL||EHZ|28.159329|-16.642453|1490.0|0.0|0.0|-90.0|LE3DLiteMkI1s400VmsxT1042_Centaur4Vpp1mHz|1598970000.0|10.0|M/S|100.0|2016-10-03T17:02:00|2018-11-04T07:20:15
ES|CVIL||HHE|28.159329|-16.642453|1490.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxTaurus40VppLowImp1mHzRFon|301710000.0|1.0|M/S|100.0|2018-11-08T11:44:25|2019-04-30T10:23:49
ES|CVIL||HHE|28.159329|-16.642453|1490.0|0.0|90.0|0.0|GeotechKS2k120sNmxTaurus40VppLowImp1mHzRFon|799695000.0|1.0|M/S|100.0|2020-11-03T14:54:42|2025-07-01T09:34:28
ES|CVIL||HHE|28.159329|-16.642453|1490.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxCentaur40VppLPh1mHzRF|301710000.0|1.0|M/S|100.0|2025-07-01T09:40:00|
ES|CVIL||HHN|28.159329|-16.642453|1490.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxTaurus40VppLowImp1mHzRFon|301710000.0|1.0|M/S|100.0|2018-11-08T11:44:25|2019-04-30T10:23:49
ES|CVIL||HHN|28.159329|-16.642453|1490.0|0.0|0.0|0.0|GeotechKS2k120sNmxTaurus40VppLowImp1mHzRFon|799695000.0|1.0|M/S|100.0|2020-11-03T14:54:42|2025-07-01T09:34:28
ES|CVIL||HHN|28.159329|-16.642453|1490.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxCentaur40VppLPh1mHzRF|301710000.0|1.0|M/S|100.0|2025-07-01T09:40:00|
ES|CVIL||HHZ|28.159329|-16.642453|1490.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxTaurus40VppLowImp1mHzRFon|301710000.0|1.0|M/S|100.0|2018-11-08T11:44:25|2019-04-30T10:23:49
ES|CVIL||HHZ|28.159329|-16.642453|1490.0|0.0|0.0|-90.0|GeotechKS2k120sNmxTaurus40VppLowImp1mHzRFon|799695000.0|1.0|M/S|100.0|2020-11-03T14:54:42|2025-07-01T09:34:28
ES|CVIL||HHZ|28.159329|-16.642453|1490.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxCentaur40VppLPh1mHzRF|301710000.0|1.0|M/S|100.0|2025-07-01T09:40:00|
ES|CVIL|1K|HHE|28.159329|-16.642453|1490.0|0.0|90.0|0.0|GuralpRadianGuralpMinimus|1960780000.0|1.0|M/S|100.0|2019-04-30T13:09:26|2020-11-03T12:27:26
ES|CVIL|1K|HHN|28.159329|-16.642453|1490.0|0.0|0.0|0.0|GuralpRadianGuralpMinimus|1821490000.0|1.0|M/S|100.0|2019-04-30T13:09:26|2020-11-03T12:27:26
ES|CVIL|1K|HHZ|28.159329|-16.642453|1490.0|0.0|0.0|-90.0|GuralpRadianGuralpMinimus|1633990000.0|1.0|M/S|100.0|2019-04-30T13:09:26|2020-11-03T12:27:26
ES|E0101||EHE|36.7679|-2.6093|70.0|0.0|90.0|0.0|LE-3D5s400Vms_NmxTaurus16VppLowImp1mHzRFon100sps|398835000.0|1.0|M/S|100.0|2012-04-19T17:20:40|2012-06-11T18:29:50
ES|E0101||EHN|36.7679|-2.6093|70.0|0.0|0.0|0.0|LE-3D5s400Vms_NmxTaurus16VppLowImp1mHzRFon100sps|398835000.0|1.0|M/S|100.0|2012-04-19T17:20:40|2012-06-11T18:29:50
ES|E0101||EHZ|36.7679|-2.6093|70.0|0.0|0.0|-90.0|LE-3D5s400Vms_NmxTaurus16VppLowImp1mHzRFon100sps|398835000.0|1.0|M/S|100.0|2012-04-19T17:20:40|2012-06-11T18:29:50
ES|E0201||EHE|38.0385|-3.2787|845.0|0.0|90.0|0.0|XXXX|400000000.0|10.0|M/S|100.0|2012-12-11T09:46:40|2014-06-05T17:40:09
ES|E0201||EHN|38.0385|-3.2787|845.0|0.0|0.0|0.0|XXXX|400000000.0|10.0|M/S|100.0|2012-12-11T09:46:40|2014-06-05T17:40:09
ES|E0201||EHZ|38.0385|-3.2787|845.0|0.0|0.0|-90.0|XXXX|400000000.0|10.0|M/S|100.0|2012-12-11T09:46:40|2014-06-05T17:40:09
ES|E0202||EHE|38.183|-3.3112|654.0|0.0|90.0|0.0|XXXX|400004000.0|1.0|M/S|100.0|2012-12-18T09:17:40|2013-04-29T11:57:20
ES|E0202||EHN|38.183|-3.3112|654.0|0.0|0.0|0.0|XXXX|400004000.0|1.0|M/S|100.0|2012-12-18T09:17:40|2013-04-29T11:57:20
ES|E0202||EHZ|38.183|-3.3112|654.0|0.0|0.0|-90.0|XXXX|400004000.0|1.0|M/S|100.0|2012-12-18T09:17:40|2013-04-29T11:57:20
ES|E0203||EHE|38.1085|-3.0832|794.0|0.0|90.0|0.0|XXXX|400004000.0|1.0|M/S|100.0|2012-12-18T09:26:10|2013-06-10T16:02:40
ES|E0203||EHN|38.1085|-3.0832|794.0|0.0|0.0|0.0|XXXX|400004000.0|1.0|M/S|100.0|2012-12-18T09:26:10|2013-06-10T16:02:40
ES|E0203||EHZ|38.1085|-3.0832|794.0|0.0|0.0|-90.0|XXXX|400004000.0|1.0|M/S|100.0|2012-12-18T09:26:10|2013-06-10T16:02:40
ES|E0204||EHE|38.096|-3.5305|329.0|0.0|90.0|0.0|XXXX|400000000.0|10.0|M/S|100.0|2013-03-05T14:03:30|2013-06-11T14:27:50
ES|E0204||EHN|38.096|-3.5305|329.0|0.0|0.0|0.0|XXXX|400000000.0|10.0|M/S|100.0|2013-03-05T14:03:30|2013-06-11T14:27:50
ES|E0204||EHZ|38.096|-3.5305|329.0|0.0|0.0|-90.0|XXXX|400000000.0|10.0|M/S|100.0|2013-03-05T14:03:30|2013-06-11T14:27:50
ES|E0301||EHE|39.8986|0.6848|0.0|0.0|90.0|0.0|XXXX|398834000.0|1.0|M/S|100.0|2014-01-05T00:00:00|2015-08-17T22:43:50
ES|E0301||EHN|39.8986|0.6848|0.0|0.0|0.0|0.0|XXXX|398835000.0|1.0|M/S|100.0|2014-01-05T00:00:00|2015-08-17T22:43:50
ES|E0301||EHZ|39.8986|0.6848|0.0|0.0|0.0|-90.0|XXXX|398835000.0|1.0|M/S|100.0|2014-01-05T00:00:00|2015-08-17T22:43:50
ES|E0401||EHE|40.7899|-2.7488|940.0|0.0|90.0|0.0|LE-1DV400Vms_NmxTaurus16VppLowImp1mHzRFon100sps?|400000000.0|10.0|M/S|100.0|2014-06-25T09:22:04|2014-07-08T18:11:18
ES|E0401||EHN|40.7899|-2.7488|940.0|0.0|0.0|0.0|LE-1DV400Vms_NmxTaurus16VppLowImp1mHzRFon100sps?|400000000.0|10.0|M/S|100.0|2014-06-25T09:22:04|2014-07-08T18:11:18
ES|E0401||EHZ|40.7899|-2.7488|940.0|0.0|0.0|-90.0|LE-1DV400Vms_NmxTaurus16VppLowImp1mHzRFon100sps?|400000000.0|10.0|M/S|100.0|2014-06-25T09:22:04|2014-07-08T18:11:18
ES|E0402||EHE|40.8594|-2.8839|850.0|0.0|90.0|0.0|CMG6T30s100Hz2000Vms|400004000.0|1.0|M/S|100.0|2014-07-13T00:00:00|2016-01-27T11:36:21
ES|E0402||EHN|40.8594|-2.8839|850.0|0.0|0.0|0.0|CMG6T30s100Hz2000Vms|400004000.0|1.0|M/S|100.0|2014-07-13T00:00:00|2016-01-27T11:36:21
ES|E0402||EHZ|40.8594|-2.8839|850.0|0.0|0.0|-90.0|CMG6T30s100Hz2000Vms|400004000.0|1.0|M/S|100.0|2014-07-13T00:00:00|2016-01-27T11:36:21
ES|E0402||HHE|40.8594|-2.8839|850.0|0.0|90.0|0.0|CMG6T30s100Hz2000Vms|624940000.0|1.0|M/S|100.0|2014-07-13T00:00:00|2016-01-27T11:36:21
ES|E0402||HHN|40.8594|-2.8839|850.0|0.0|0.0|0.0|CMG6T30s100Hz2000Vms|624940000.0|1.0|M/S|100.0|2014-07-13T00:00:00|2016-01-27T11:36:21
ES|E0402||HHZ|40.8594|-2.8839|850.0|0.0|0.0|-90.0|CMG6T30s100Hz2000Vms|624940000.0|1.0|M/S|100.0|2014-07-13T00:00:00|2016-01-27T11:36:21
ES|E0403||HHE|40.7894|-2.7527|900.0|0.0|90.0|0.0|KS2k120s2000Vms_Unknown|319887000.0|1.0|M/S|100.0|2014-07-11T05:30:00|2016-02-02T13:42:33
ES|E0403||HHN|40.7894|-2.7527|900.0|0.0|0.0|0.0|KS2k120s2000Vms_Unknown|319887000.0|1.0|M/S|100.0|2014-07-11T05:30:00|2016-02-02T13:42:33
ES|E0403||HHZ|40.7894|-2.7527|900.0|0.0|0.0|-90.0|KS2k120s2000Vms_Unknown|319887000.0|1.0|M/S|100.0|2014-07-11T05:30:00|2016-02-02T13:42:33
ES|E0501||EHE|37.94476|-3.6372|265.0|0.0|90.0|0.0|LE3D5s400VmsNmxTaurus16ppLowImp1mHzRFon100sps|402242000.0|5.0|M/S|100.0|2014-09-17T17:23:23|2015-06-18T08:55:25
ES|E0501||EHN|37.94476|-3.6372|265.0|0.0|0.0|0.0|LE3D5s400VmsNmxTaurus16ppLowImp1mHzRFon100sps|402242000.0|5.0|M/S|100.0|2014-09-17T17:23:23|2015-06-18T08:55:25
ES|E0501||EHZ|37.94476|-3.6372|265.0|0.0|0.0|-90.0|LE3D5s400VmsNmxTaurus16ppLowImp1mHzRFon100sps|402242000.0|5.0|M/S|100.0|2014-09-17T17:23:23|2015-06-18T08:55:25
ES|E0601||EHE|37.8778|-1.707|871.7|0.0|90.0|0.0|LE-3D5s400VmsNmxTaurus16VppLowImp1mHzRFon100sps|398835000.0|1.0|M/S|100.0|2014-10-30T17:37:45|2015-12-14T13:07:51
ES|E0601||EHN|37.8778|-1.707|871.7|0.0|0.0|0.0|LE-3D5s400VmsNmxTaurus16VppLowImp1mHzRFon100sps|398835000.0|1.0|M/S|100.0|2014-10-30T17:37:45|2015-12-14T13:07:51
ES|E0601||EHZ|37.8778|-1.707|871.7|0.0|0.0|-90.0|LE-3D5s400VmsNmxTaurus16VppLowImp1mHzRFon100sps|398835000.0|1.0|M/S|100.0|2014-10-30T17:37:45|2015-12-14T13:07:51
ES|E0701||HHE|38.9545|-2.7727|937.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFon|301720000.0|1.0|M/S|100.0|2015-02-24T10:06:21|2015-06-22T08:00:00
ES|E0701||HHN|38.9545|-2.7727|937.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFon|301720000.0|1.0|M/S|100.0|2015-02-24T10:06:21|2015-06-22T08:00:00
ES|E0701||HHZ|38.9545|-2.7727|937.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFon|301720000.0|1.0|M/S|100.0|2015-02-24T10:06:21|2015-06-22T08:00:00
ES|E0702||HHE|39.0416|-2.48883|907.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFon|301720000.0|1.0|M/S|100.0|2015-03-03T12:28:00|2016-01-28T11:55:00
ES|E0702||HHN|39.0416|-2.48883|907.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFon|301720000.0|1.0|M/S|100.0|2015-03-03T12:28:00|2016-01-28T11:55:00
ES|E0702||HHZ|39.0416|-2.48883|907.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFon|301720000.0|1.0|M/S|100.0|2015-03-03T12:28:00|2016-01-28T11:55:00
ES|E0702|10|HNE|39.0416|-2.48883|907.0|0.0|90.0|0.0|Silex010|102.041|1.0|M/S**2|100.0|2015-06-22T11:31:00|2016-01-28T12:03:00
ES|E0702|10|HNN|39.0416|-2.48883|907.0|0.0|0.0|0.0|Silex010|102.041|1.0|M/S**2|100.0|2015-06-22T11:31:00|2016-01-28T12:03:00
ES|E0702|10|HNZ|39.0416|-2.48883|907.0|0.0|0.0|-90.0|Silex010|102.041|1.0|M/S**2|100.0|2015-06-22T11:31:00|2016-01-28T12:03:00
ES|E0801||EHE|37.8452|-3.3363|580.0|0.0|90.0|0.0|LE-3D5s400VmsNmxTaurus16VppLowImp1mHzRFon100sps|398835000.0|1.0|M/S|100.0|2016-09-26T14:12:25|2017-01-17T11:06:47
ES|E0801||EHN|37.8452|-3.3363|580.0|0.0|0.0|0.0|LE-3D5s400VmsNmxTaurus16VppLowImp1mHzRFon100sps|398835000.0|1.0|M/S|100.0|2016-09-26T14:12:25|2017-01-17T11:06:47
ES|E0801||EHZ|37.8452|-3.3363|580.0|0.0|0.0|-90.0|LE-3D5s400VmsNmxTaurus16VppLowImp1mHzRFon100sps|398835000.0|1.0|M/S|100.0|2016-09-26T14:12:25|2017-01-17T11:06:47
ES|E0802||EHE|38.025766|-3.375653|770.0|0.0|90.0|0.0|LE3DLite1sNmxTaurus16VppLowImp1mHzRFon100sps|400218000.0|10.0|M/S|100.0|2016-09-26T11:17:51|2017-01-17T10:22:26
ES|E0802||EHN|38.025766|-3.375653|770.0|0.0|0.0|0.0|LE3DLite1sNmxTaurus16VppLowImp1mHzRFon100sps|400218000.0|10.0|M/S|100.0|2016-09-26T11:17:51|2017-01-17T10:22:26
ES|E0802||EHZ|38.025766|-3.375653|770.0|0.0|0.0|-90.0|LE3DLite1sNmxTaurus16VppLowImp1mHzRFon100sps|400218000.0|10.0|M/S|100.0|2016-09-26T11:17:51|2017-01-17T10:22:26
ES|E0802||HHE|38.025766|-3.375653|770.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFon100sps|301720000.0|1.0|M/S|100.0|2018-03-25T11:11:50|2023-03-21T11:35:41
ES|E0802||HHN|38.025766|-3.375653|770.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFon100sps|301720000.0|1.0|M/S|100.0|2018-03-25T11:11:50|2023-03-21T11:35:41
ES|E0802||HHZ|38.025766|-3.375653|770.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFon100sps|301720000.0|1.0|M/S|100.0|2018-03-25T11:11:50|2023-03-21T11:35:41
ES|E0803||HHE|37.835415|-3.471793|705.0|0.0|90.0|0.0|NmxTCompactPH120s754VmsNmxCentaur40Vpp1mHzRFon|301710000.0|1.0|M/S|100.0|2019-02-05T10:32:15|2019-11-21T21:04:27
ES|E0803||HHN|37.835415|-3.471793|705.0|0.0|0.0|0.0|NmxTCompactPH120s754VmsNmxCentaur40Vpp1mHzRFon|301710000.0|1.0|M/S|100.0|2019-02-05T10:32:15|2019-11-21T21:04:27
ES|E0803||HHZ|37.835415|-3.471793|705.0|0.0|0.0|-90.0|NmxTCompactPH120s754VmsNmxCentaur40Vpp1mHzRFon|301710000.0|1.0|M/S|100.0|2019-02-05T10:32:15|2019-11-21T21:04:27
ES|E0901||HHE|40.480592|-1.127914|1176.0|0.0|90.0|0.0|CMG6T30s100Hz2000Vms_CMG6TDTap26|628065000.0|1.0|M/S|100.0|2017-07-13T12:23:51|2018-10-18T09:40:54
ES|E0901||HHE|40.480592|-1.127914|1176.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFon|301710000.0|1.0|M/S|100.0|2018-10-18T11:41:45|2022-09-22T10:09:43
ES|E0901||HHN|40.480592|-1.127914|1176.0|0.0|0.0|0.0|CMG6T30s100Hz2000Vms_CMG6TDTap26|625565000.0|1.0|M/S|100.0|2017-07-13T12:23:51|2018-10-18T09:40:54
ES|E0901||HHN|40.480592|-1.127914|1176.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFon|301710000.0|1.0|M/S|100.0|2018-10-18T11:41:45|2022-09-22T10:09:43
ES|E0901||HHZ|40.480592|-1.127914|1176.0|0.0|0.0|-90.0|CMG6T30s100Hz2000Vms_CMG6TDTap26|620565000.0|1.0|M/S|100.0|2017-07-13T12:23:51|2018-10-18T09:40:54
ES|E0901||HHZ|40.480592|-1.127914|1176.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFon|301710000.0|1.0|M/S|100.0|2018-10-18T11:41:45|2022-09-22T10:09:43
ES|E1001||HHE|38.017266|-1.393398|275.0|0.0|90.0|0.0|NmxTCompact120s754Vms_NmxCentaur40Vpp1mHzRFDigOn|301710000.0|1.0|M/S|100.0|2018-01-11T00:00:00|2018-06-26T11:46:25
ES|E1001||HHN|38.017266|-1.393398|275.0|0.0|0.0|0.0|NmxTCompact120s754Vms_NmxCentaur40Vpp1mHzRFDigOn|301710000.0|1.0|M/S|100.0|2018-01-11T00:00:00|2018-06-26T11:46:25
ES|E1001||HHZ|38.017266|-1.393398|275.0|0.0|0.0|-90.0|NmxTCompact120s754Vms_NmxCentaur40Vpp1mHzRFDigOn|301710000.0|1.0|M/S|100.0|2018-01-11T00:00:00|2018-06-26T11:46:25
ES|E1002||HHE|38.072327|-1.439766|285.0|0.0|90.0|0.0|NmxTCompact120s754Vms_NmxCentaur40Vpp1mHzRFDigOn|301710000.0|1.0|M/S|100.0|2018-01-11T00:00:00|2018-06-26T11:01:24
ES|E1002||HHN|38.072327|-1.439766|285.0|0.0|0.0|0.0|NmxTCompact120s754Vms_NmxCentaur40Vpp1mHzRFDigOn|301710000.0|1.0|M/S|100.0|2018-01-11T00:00:00|2018-06-26T11:01:24
ES|E1002||HHZ|38.072327|-1.439766|285.0|0.0|0.0|-90.0|NmxTCompact120s754Vms_NmxCentaur40Vpp1mHzRFDigOn|301710000.0|1.0|M/S|100.0|2018-01-11T00:00:00|2018-06-26T11:01:24
ES|E1101||HHE|37.014735|-5.151929|440.0|0.0|90.0|0.0|NmxTCompact120s754Vms_NmxCentaur40Vpp1mHzRFon|301710000.0|1.0|M/S|100.0|2018-02-06T10:20:31|2018-07-23T10:36:10
